"text";"count(*)"
"#Bandung 12/7-12/8 Dalam rangka 3rd @AICT_ID Anniv, diadakan lomba budaya &amp; pariwisata. Banyak hadiah menarik lho!! http://t.co/wDj6YjCmwV";"1"
"#Bandung @AICT_ID: Oprec AICT Regional 2015. Yuk bentuk AICT di kotamu! Kirim CV &amp; Portofoliomu segera! http://t.co/TQVpn0BzPc";"1"
"#Bandung @BandungClubbing: #WEDNESDAY 'MISS POPULAR DJ HUNT 2015' @AMNESIA_BANDUNG 26/08/15 'Sexy Dancer Performance' http://t.co/1meeT0BHDC";"1"
"#Bandung @BandungClubbing: FRIDAY 25'SEP #CampusParty 'SOBBERS UNIVERSITY' @SOBBERSCLUB 'Welcoming Party New Student http://t.co/EGvorDnrB5";"1"
"#Bandung @BandungClubbing: FRIDAY 25'SEP #CampusParty 'SOBBERS UNIVERSITY' @SOBBERSCLUB 'Welcoming Party New... http://t.co/jrbEPcjmFC";"1"
"#Bandung @IKAPIJABAR: 1-7 Juni 2015 Bandung Islamic Book Fair | di Landmark jl. Braga http://t.co/vRUcOnC3FD";"1"
"#Bandung @IKAPIJABAR: Jam 13.00 akan ada dongeng tentang Gaza dari @Kakbimo http://t.co/Y3W7DAtkQr";"1"
"#Bandung @lombadaicilik1: Warga Bandung dan sekitarnya, merapat ya ada lomba nih :)  http://t.co/cmxHgO0SOd";"1"
"#Bandung @NTfkep_unpad: FKep UNPAD presents a Great Event on 2015 for Nursing Students around #Indonesia, Join Us! http://t.co/h5rWZTeNOP";"1"
"#Bandung @Olkes2015: BEM KMF FARMASI UNJANI present OLIMPIADE KESEHATAN 2015. Download form http://t.co/OmyXetPvx9 http://t.co/FJFuqq7mVO";"1"
"#Bandung @PenerbitPojok85: Lomba Film Pendek ""Stop Perdagangan Perempuan"" u/ SMP &amp; SMA | INSTITUT PEREMPUAN s/d 27/08 http://t.co/ER8M4TNp7M";"1"
"#Bandung Food Festival 2015 Tanggal: 17 #Oktober 2015 Tempat: Trans Studio Mall Bandung… http://t.co/cAfkbXAqBv";"1"
"#BANDUNG Road Trip 2015 Tanggal: - Pendaftaran: sampai 14 #Oktober 2015 - Pelaksanaan: 17… http://t.co/9e3OJBLztA";"1"
"#bangunanmistis @andanknurw: omah kantil kotagede cerak BTS.. angker e.. sing tunggu jenenge barowo dhemit tuo.. wes tau nggo uji nyali bien";"1"
"#bangunanmistis @ardiankusuma: rumah calon mertua juga mistis min";"1"
"#bangunanmistis @Sastromodjo: Perikanan ugm";"1"
"#bangunanmistis RT @Aga_MenHealth: Bekas villa kaliurang";"1"
"#bangunanmistis RT @Ellyasa2105: Toilet deket musolla st.lempuyangan min.";"1"
"#bangunanmistis RT @eshakaisar: bangunan manukberi gedongkuning rw02";"1"
"#bangunanmistis RT @eshakaisar: bangunan pabrik kulit jalan rejowinangun selatan gembiraloka";"1"
"#bangunanmistis RT @Lukmanaaditya_: Pondok Pemuda Ambarbinangun";"1"
"#bangunanmistis RT @superajik: Museum Sonobudoyo Unit II";"1"
"#bangunanmistis RT @TheNdut_: Kampus FIB UGM";"1"
"#bangunanmistis RT @yudhapati88: Semarang #GajahMungkur "" https://t.co/9uDm4JURb5";"1"
"#banjarinfo #event sedang berlangsung lomba foto Instanusantara Banjar di rumah bubungan tinggi teluk selong, mtp. https://t.co/yGGtREViOd";"1"
"#banjarinfo #kebakaran Telah terjadi kebakaran di Purnasakti jalur 9 belakang Gg.Sempurna. Semoga api lekas padam. Aminn..";"1"
"#banjarinfo #kebakaran telah terjadi kebakaran gudang meubel di Banjar Indah Permai.";"1"
"#banjarinfo Alhamdulillah.. #IODI Bjm Kalsel Latin &amp; Hip Hop berhasil masuk juara #PraPON2015 via @YennyLuntungan http://t.co/7qRKc3aJoM";"1"
"#banjarinfo Hari ini Smk Negeri 1 Gambut kedatangan Menteri Lingkungan Hidup #InfoBanjarmasin via @NSYunie";"1"
"#banjarinfo Pelaku curanmor diringkus #TKP Jl.pekapuran laut tiara ponsel info 35 PABA via @PemadamOfficial https://t.co/83z4aJjUAD";"1"
"#BantenIndieClothing2015 at Maulana Yusuf Serang 24-27 Desember 2015 with 70brand,40show | Info : @bantenClothing https://t.co/o01FVtslWk";"1"
"#Bedahbuku #Tjokroaminoto | 28/11 08:30 | Audit UNIBA CP: 085647039983 @RumahPeneleh @SLOMovement https://t.co/ciQpdOpBFw";"1"
"#BENECLE3 w/ @sayHiVi  @souljahmusik @ALEXAtheBand @tiaraeve @ThirteenArmy | 10 Okt'15 @ SMAN 42 Jkt 0877 8249 5916 http://t.co/NW6GbohbzB";"1"
"#BENECLE3 w/ @sayHiVi  @souljahmusik @ALEXAtheBand @tiaraeve @ThirteenArmy | 10 Okt'15 At SMAN 42 Jkt 0877 8249 5916 http://t.co/NW6GbohbzB";"1"
"#BENECLE3 w/ @sayHiVi  @souljahmusik @ALEXAtheBand @tiaraeve @ThirteenArmy | 10 Okt'15 Di SMAN 42 Jkt 0877 8249 5916 http://t.co/NW6GbohbzB";"1"
"#beritaSMG Jadwal Kereta Api dari Stasiun Semarang Tawang http://t.co/dYXew2Z8HY | suaramerdeka";"1"
"#BESOK 
Pameran Komputer &amp; Smartphone APKOMINDO
2-6 Desember 2015 di Diamond Solo. https://t.co/7eRFrT8rvx";"1"
"#BESOK @candielektronik FAIR
Lomba Karaoke, Fashion Show, Dance Competition | 27 Nov - 6 Des 2015 | @The_Park_Solo https://t.co/NZLNHecz4S";"1"
"#BESOK @kpsisoloraya Ayo dukung Gerakan #SoloSehatJiwa Minggu 11 Oktober 2015, jam 06.00 Car Free Day Slamet Riyadi http://t.co/botDkbt6nf";"1"
"#BESOK @solopolah on The Street | Minggu, 11 Oktober 2015 | #FN12 #FNSH2015 @fotografernet  FREE http://t.co/LiuQHdXSoZ";"1"
"#BESOK ada @balawanguitar @JHFcrew @downforlifesolo @fisipmeraung  @GudangHiphopSL @inarifoxmusic dll RAMAIKAN. Free https://t.co/OHNb1h7YcT";"1"
"#BESOK AZone Opening Party #Averland
@SummerVienna | @_SOLOENSIS_  | @OnFire_official | DJ @REZA_MANIFESTO many more http://t.co/04rI1bV3oc";"1"
"#BESOK Bazar Murah Sejuta Buku Karanganyar 2015 | 06-12 Nov 15 pkl 09.00- 21.00 | GOR Nyi Ageng Karang, Karanganyar https://t.co/c9f5qJIwkI";"1"
"#BESOK CAT SHOW 2015 | 5-6 Desember 2015 | @palur_plasa Plasa https://t.co/fzowR1Sar8";"1"
"#BESOK Charity Concert W @dr_tompi @musikdekat @BatigaOfficial  | 21 Nov 2015 | Ballroom Alila. @Scarfest2015 https://t.co/sfymDTIYnP";"1"
"#BESOK FESTIVAL DIFABEL 2015 | Minggu, 6 Desember 2015 | @The_Park_Solo https://t.co/gmH4R4veSb";"1"
"#BESOK https://t.co/mPjghFr5F8";"1"
"#BESOK KAMPANYE KESELAMATAN JALAN RAYA
GS: Owah Grr Band | 6 Des 2015 pkl 06.00 WIB
| Solo CFD Per3an Sriwedari https://t.co/Q6VYoJHxMf";"1"
"#BESOK Kampung Ponorogo : Reyog, Tari Tradisi dll | 28 November 2015 pkl 15.00-22.00 WIB |  Plasa Sriwedari. Free https://t.co/wsDjXyzt6R";"1"
"#BESOK Kampung Seni ISI | 7 - 8 November 2015 | Kampus II. FSRD ISI Surakarta Ring Road Mojosongo https://t.co/GVwhqXlDw6";"1"
"#BESOK KARANGANYAR FUN ENDURO | 6 Des 2015 | start Waduk Delingan | Pendaftaran 50rb | Info:089673282282 https://t.co/3g0uJ32QBi @DERxFUHRER";"1"
"#BESOK Kongres IPNU XVIII | 4-8 Desember 2015 | Asrama Haji Donuhudan Boyolali Jawa Tengah https://t.co/AgFp7RKQt1";"1"
"#BESOK LOMBA MEWARNAI “Cintai Budaya Solo” | Minggu, 6 Desember 2015 | @The_Park_Solo https://t.co/YOPkExd5kK";"1"
"#BESOK MALAM APRESIASI SASTRA | Sabtu, 7 Nov 2015 pkl 19.00 WIB |  halaman Pasar Triwindu Ngarsopuro https://t.co/1vIK4hfiVi";"1"
"#BESOK Nonbar, Meet &amp; Great w/ @DiDevirzha @Donny_Alamsyah @tantaginting @Cecep_Ar | 4 Des 2015 | @Platinum_Solo https://t.co/6j3YpkBiSN";"1"
"#BESOK PAMERAN BUKU MURAH | 27 Nov - 6 Des 2015 pkl 09.00-21.00 WIB | GORO Assalam, Kartasura";"1"
"#BESOK Pameran Komputer APKOMINDO, | 2-6 Desember 2015 | Diamond Solo https://t.co/ZLUrrL4SuT";"1"
"#BESOK Pentas @iwanfals HUT Karanganyar ke-98  | Sabtu, 28 November 2015 pukul 19.00 WIB | Alun-alun Karanganyar https://t.co/qCYJW1lSZt";"1"
"#BESOK Pra event KARNAVAL MOBIL HIAS | Minggu, 06 Des 2015 pkl 06.00 WIB | Alun-Alun Boyolali";"1"
"#BESOK Seminar &amp; Workshop Nasional Fisioterapi |  5-6 Desember 2015 |  hotel Lorin Solo  @deny_wb https://t.co/XqGcaL6d7C";"1"
"#BESOK SEMINAR KESEHATAN NASIONAL w/ @ryanthamrin | 06 Desember 2015 | @Lorinhotelsolo https://t.co/t1KBqOCbbF https://t.co/iHzzr2LIgT";"1"
"#BESOK SEMINAR NASIONAL FF UMS 2015 ""Vaksin Untuk Indonesia Sehat"" | 06 Desember 2015 | Auditorium Moh. Djazman UMS https://t.co/zAKoeeGyEK";"1"
"#BESOK Tabligh Akbar bersama @Yusuf_Mansur &amp; @Ravikkarsidi | Minggu, 6 Des pkl 08.00 WIB | Masjid Nurul Huda UNS https://t.co/oyqSf5fenZ";"1"
"#BESOK TERAKHIR Pameran Komputer &amp; Smartphone APKOMINDO, 2-6 Desember 2015 di Diamond Solo. https://t.co/9ZzxT9qqz6";"1"
"#BESOK TNI Military Festival #3 | 14-18 Oktober 2015 | Solo Paragon Mall http://t.co/nGy1YBmHcM";"1"
"#BESOK Visual Art Exhibition-SAJIAN NURANI | 11-12 Des 2015 pkl 09.00 WIB-Selesai | SMK9 SKA @heyhozaa https://t.co/KNM7W1oy6y";"1"
"#BisnisClub ""Pricing"" w/ @imamsubchan | Jumat 4 Des 15.30 | @WedanganBisbro FREE dftr nama+#bisnisclub ke @akbersolo https://t.co/moRMr2pDC9";"1"
"#BlackOut bisa tuh se Kota Jayapura mati Lampu samua??? Hanya beberapa yg masih nyala #LAPOR @pln_123 @LAPOR1708  @JayapuraID via  KadalzIte";"1"
"#Bogor Hujan Fest Tanggal: 16 – 18 #Oktober 2015 Tempat: GOR Padjajaran Bogor Hall B Harga… http://t.co/k61Ez181qJ";"1"
"#BPN | ""@xomego1: Kapan borneo color run di lakukan lagi""";"1"
"#BreakingNews Solo &amp; Sleman Jadi Tuan Rumah Babak Delapan Besar Piala Jenderal Sudirman, 12-20 Desember - https://t.co/mnZIH0nnuR";"1"
"#BreakingNewsSE sebuah ledakan diduga bom terjadi di @mall_alamsutera https://t.co/p02Hv88M40 via @kompascom";"1"
"#bukifuntastic4 | Sabtu, 3 Oktober 2015 | More info: @BukuBerkaki http://t.co/7nOWVezR24";"1"
"#CakarDheer om ... @CakarDheer di Jl. Nogorojo no.9 Gowok YK http://t.co/2ypYBKKWmD";"1"
"#ClassiCarnival2015 20 Nov at TamanBalekambang, SOLO w/ @Naifband @isyanasarasvati ll info: @classicarnival https://t.co/t6dkHv15lg";"1"
"#cuacaBJM Alhamdulillah buhan nya lah ???????? https://t.co/BKzuYMLV1P";"1"
"#cuacaBJM hujan pulang banjarmasin dan sekitar nya sanak ae tapi pina humap lah, siapa ja yg merasa selain mimin nah?";"1"
"#decibelsfestivals w/ @RehabMusic @motiofficial @DJ_Yasmin @winkywiryawan | 9 Desember @TUNJUNGANPLAZA https://t.co/6emNAXKemF";"1"
"#diysub2015 24 Okt Diskusi dgn Mark Low, arsitektur minimalis &amp; tepatguna HTM 100K Profil: http://t.co/NqicQChezE http://t.co/7rLjBpOWi1";"1"
"#diysub2015 24 Okt Diskusi dgn Mark Low, arsitektur minimalis &amp; tepatguna HTM 100K Profil: https://t.co/NqicQChezE https://t.co/7rLjBpOWi1";"1"
"#DMScream Halloween of the 90's, 30-31Oct' &amp; 1 Nov at Gandaria City! IT'S FREE! Registrasi&gt; https://t.co/eUTBz8mRu3 https://t.co/z7W827gF59";"1"
"#DuajiGuruji John McLaughlin 7 The 4th Dimension - Dewa Budjana, ARMA Ubud Sunday, Oct 18, 2015. Gate Open at... http://t.co/kLdsuHJ9uk";"1"
"#DWP15 @IsmayaLive 11-12 Dec @JIEXPO Kemayoran w/ #JackU @arminvanbuuren @tiesto @DVBBS etc https://t.co/4mHZkRfJZ7 https://t.co/GYgqaKAeyQ";"1"
"#DWP15 @IsmayaLive 11-12 Dec @JIEXPO Kemayoran w/ #JackU @arminvanbuuren @tiesto @DVBBS etc https://t.co/4mHZkRfJZ7 https://t.co/sYQnRnPYjL";"1"
"#DWP15 @IsmayaLive 11-12 Dec @JIEXPO Kemayoran w/ @arminvanbuuren  @tiesto @MAJORLAZER etc https://t.co/4mHZkRfJZ7 https://t.co/sYQnRnPYjL";"1"
"#DWP15 by @IsmayaLive at @JIEXPO Kemayoran Dec 11-12 th site Map https://t.co/grE6v5cOHc";"1"
"#DWP15 by @IsmayaLive w/ @arminvanbuuren @tiesto @MAJORLAZER @Andrew_Rayel &amp; more tix: https://t.co/4mHZkRfJZ7 https://t.co/sYQnRnPYjL";"1"
"#DWP15 GA &amp; Early Entry Parking Map!

These large parking areas (highlighted in yellow) are… https://t.co/yrFQbEMpaX";"1"
"#DWP15 TIX UPDATE: Presale 3 for 2-Day Pass is ALMOST SOLD OUT! Secured yours on https://t.co/uuSMWzf6yw https://t.co/OHldTuks1g @IsmayaLive";"1"
"#EconomicsJazzLiveXXI Casiopea 3rd on Stage at Grand Pacific Hall Yk http://t.co/V1Jp4HzHT9";"1"
"#EDMhalloween dgn Perform Magician Mengerikan? DJ Performance &amp; Zombie MakeOver! Follow @KAYAresto GRATIS! https://t.co/vy3ONMn4K4";"1"
"#EDMhalloween di @KAYAresto Jl. Jemursari 144 Malam Jumat 31 Ok '15 | Mulai 18.30 | Info/RSVP : 0859 5457 5758 https://t.co/vy3ONMn4K4";"1"
"#Efestaphoria2015 w/ @payungteduh @ITS_JAZZ_SBY @dialogdinihari @SenandungSore | 21 Nov'15 @ Unair B | 081332043535 http://t.co/9f9FjTIRg0";"1"
"#ElectronicMusicParade2015 @djalvaro  gonna TAKE U to the best halloween party u ever had at #Xsomnia2015 @WAVEprod_ http://t.co/ISf00PodzH";"1"
"#ElectronicMusicParade2015 The princess is here! Please welcome @PJoana for #Xsomnia Be ready to party!! @WAVEprod_ https://t.co/BJJ9H0txlM";"1"
"#event #musik mari ramaikan, 13 Nov 2015 ulah gawi buhan Hima. gratiss https://t.co/zhJgYtR52R";"1"
"#event #prapon Jadwal match ke 4 besok. Kalsel VS Sumut, kamis 26 nov,jam 4 sore #Wasaka via @Lifuba_Kalsel https://t.co/JBRk17pJU1";"1"
"#event 5 Juni 2015
Launching WEB #BebasSampahID 
Yuk tandai kalendermu #5Juni 
#WorldEnvironmentDay @BebasSampahID 
http://t.co/CM1x5IjG8l";"1"
"#Event @CompFest! Ada Playground dgn berbagai startup IT hebat #Indonesia. GRATIS! 3-4 Oktober http://t.co/AgrgYJHqSX http://t.co/SHrxqON703";"1"
"#Event @CompFest! Ada Playground dgn berbagai startup IT hebat Indonesia. GRATIS! 3-4 Oktober http://t.co/AgrgYJHqSX http://t.co/SHrxqON703";"1"
"#event @indtravel: Festival Pulau Bokori 2015 | Kendari Sulawesi Tenggara https://t.co/iGzEj5jpx0 #PesonaIndonesia https://t.co/HV2qxJhjlP";"1"
"#Event @OEUM_official: Olimpiade Ekonomi Nasional 2015 HMJ EKP FE UM, 31 Okt - 01 Nov 2015 | Cp.082337418676 http://t.co/yfGDdrqlv1";"1"
"#event jangan kada ingat buhannya lah malam ini ramiakan Taman Budaya, ada pagelaran tari klasik banjar wan jua kontemporer.";"1"
"#event jangan lewatkan #BapandiranBlog nya buhan @badangsanak minggu ini mamenderakan masalah DOLAR. rugi kda datang https://t.co/NylYuRKUB8";"1"
"#event nang katuju basapedaan bisa umpati ngini nah, mantap ni manjajal trek di bukit batas.via @eref_eref https://t.co/iKhqP81Jus";"1"
"#event pian pian nang katuju manonton pamentasan tari atawa teater, bisa isuk ke gedung Balairungsari Taman Budaya Kalsel.";"1"
"#event yang handak lihai bebisnis online,bisa umpati talkshow nangini malam kamis ini  https://t.co/WW7Qvp3pGH";"1"
"#event yg besok mau ketemu JKT48 bisa kunjungi Honda BeAT Skoolfest 2015 di halaman Swiss bell Hotel. GRATISSS! via @honda_trio";"1"
"#event yg seneng travelling,yuk join dimari. bakal ada talkshow seru dari Banjarmasin Traveller.via @nasrudinansori  https://t.co/kPynTzAYux";"1"
"#Event — 12 Prosiding Dibukukan, Puisi 100 Penyair Dilaunching http://t.co/Q814YZZrq1";"1"
"#Event — Bagaimana Buka Bisnis Toko Online Langsung Laris? http://t.co/5RKiV3qgoL";"1"
"#Event — Berbagi Cerita Dibalik Foto Bawah Laut http://t.co/vDxQjdP0tr";"1"
"#Event — Festival Seni FKPWI Fakultas Bahasa dan Seni Universitas Negeri Padang https://t.co/9GYHuR8XF8";"1"
"#Event — Gema Muharram 1437 H http://t.co/fqY9irzSgc";"1"
"#Event — Hackathon Sumbar 1.0 “Apps Untuk Ranah Minang” https://t.co/2Hh6IKBOLG";"1"
"#Event — Inilah Daftar Musisi Yang Akan Tampil di Sawahlunto International Music Festival… http://t.co/ykqgwMDgKh";"1"
"#Event — ISMI ALI 5 http://t.co/wDGa9vVczE";"1"
"#Event — Jadwal Lengkap Sawahlunto International Music Festival (SIMFes) 2015 http://t.co/2MRhD7w2FZ";"1"
"#Event — KOMPETISI ENGLISH IDOL 2015 http://t.co/9bAXsK8F2P";"1"
"#Event — KONTES KUCING PERTAMA DI KOTA PADANG https://t.co/IvPwUzuxWE";"1"
"#Event — LKTN Pekan Aktifitas Kopma Unand 2015 http://t.co/n17v6YTXKc";"1"
"#Event — Lomba Design Rumah Minimalis Bertingkat menggunakan AutoCAD https://t.co/SDOZl3K6tS";"1"
"#Event — Malam Pembukaan Sinema Pojok http://t.co/DCQtblHoMi";"1"
"#Event — Minangkabau International Scout Camp 2015 http://t.co/sMsSIC53kF";"1"
"#Event — MUGOCA 9 Band Festival http://t.co/8gtjZ0xJpx";"1"
"#Event — MUNAS XIII POPMASEPI http://t.co/P4CIS5Apgn";"1"
"#Event — National Seminar &amp; Workshop Digital Photo Editing https://t.co/yfKLOrwkE3";"1"
"#Event — PADJADJARAN ACCOUNTING WEEK 2015 http://t.co/wI8ozUbUFn";"1"
"#Event — Pariaman Triathlon 2015 http://t.co/M5jQDl8lF9";"1"
"#Event — RAINSATION https://t.co/IIdsqzrysk";"1"
"#Event — Sambut TdS 2015, SIPP Female dan Disparekraf Gelar Fun Bike http://t.co/NFwDkhnqk4";"1"
"#Event — Sawahlunto International Music Festival (SIMFes) 2015 http://t.co/3EpqRIry4Z";"1"
"#Event — Seminar Internasional Pekan-Ku 2015 with Wempy Dyocta Koto http://t.co/qEFq200Iad";"1"
"#Event — Seminar Kesehatan Islam http://t.co/YfZDU1rJSl";"1"
"#Event — Seminar Nasional Character Building https://t.co/KnD1xGkLVO";"1"
"#Event — Seminar Nasional “Peranan Kepedulian Masyarakat Terhadap Upaya Penurunan Bullying… http://t.co/6pD20sukzH";"1"
"#Event — Smantri No Akimatsuri https://t.co/rcbcK3kjrO";"1"
"#Event — Street Photography Festival 2015, Sumatera Barat “Jendela Dunia Untuk Mentawai” https://t.co/OdgXQTqjoy";"1"
"#Event — Sumatera Accounting Competition http://t.co/VwVH5TU9gq";"1"
"#Event — Sumatera Accounting Competition https://t.co/H0le2uL7L6";"1"
"#Event — Talkshow Nasional Exclusive with Billy Davidson http://t.co/IOzl82V9aQ";"1"
"#Event — Talkshow Nasional Miss Hijab Indonesia https://t.co/TPoZpHmrwh";"1"
"#Event — Talkshow ‘Sejuta rahasia dibalik setumpuk sampah’ https://t.co/SLcMPTccLQ";"1"
"#Event — Temu Sastra Indonesia-Malaysia ke-3 Digelar di Bandung http://t.co/9OjE52ov8h";"1"
"#Event — THE 1st PADANG CAT SHOW ( By: Padang Cat Lovers ) http://t.co/jZtVB7CnUU";"1"
"#Event — Try Out SBMPTN 2016 https://t.co/y3B9DbOAyF";"1"
"#Event — Universe Cup 2015 http://t.co/yM8K0kHgjE";"1"
"#Event — [Event] Padjadjaran Accounting Week 2015 http://t.co/j84TnMZBdI";"1"
"#Event — [Foto] Sawahlunto International Music Festival (SIMFES) 2015 http://t.co/0hPvJFmSG1";"1"
"#EventBatam lagi ada di #PolibatamFair nih! Udah ada yang di Politeknik Batam belum nih?";"1"
"#EventBatamLiveOnPF2015 On Stage Now: @hi5beforeband !! https://t.co/I0c8uHEbkv";"1"
"#EventBatamLiveOnPF2015 On Stage: Expired Day!! https://t.co/AsYfnnGxwk";"1"
"#EventBatamLiveOnPF2015 Parade UKM &amp; Himpunan Se-Polibatam NOW! https://t.co/iRRmlzGrE1";"1"
"#EventBatamLiveOnPF2015 Penyerahan Hadiah Kepada Pemenang Lomba Cerdas Cermat Elektro. Selamat SMKN 1 Batam! https://t.co/Z15UfEfTic";"1"
"#EventBatamLiveOnPF2015 Penyerahan Hadiah untuk Lomba Web Design. Selamat kepada SMKN 5 Batam! https://t.co/BVDunmQGjt";"1"
"#EventBatamLiveOnPF2015 Penyerahan Piala &amp; Hadiah utk lomba kategori short movie. Selamat SMKN 1 Batam! https://t.co/y6DAq9QXsp";"1"
"#EventBatamLiveOnPF2015 Yow Yow, @FeedbacK_BTM is on the stage now yow! Put your hands up, everyone! https://t.co/F5371tXzdb";"1"
"#eventBJM Buhan pian penasaran napa acara nya! Maka nya jgn kada ingat tgl 8 Nov kaina lah https://t.co/w2gfx4WWER";"1"
"#eventBJM donasi bubuhan pian kawa membantu kakawalan nang parlu bantuan #KALALATU https://t.co/D5ITtSNuLY";"1"
"#eventBJM donasi yg sdh di dpt team #KALALATU Rp. 11.143.534,- dihadang donasi bubuhan pian gasan kakawalan kita lah https://t.co/WyamRkarwM";"1"
"#eventBJM mau tau pengalaman blogger dari Banjarmasin bisa menghasilkan uang puluhan juta rupiah? Yuk daftar GRATIS! https://t.co/iv0nSzk2a8";"1"
"#eventBJM team #KALALATU sdg m'gelar rapat utk prepare acara dan laporan donasi yg sdh di dpt sbesr Rp. 11.143.534,- https://t.co/wNHVs1JhTE";"1"
"#eventBJM Umpati buhan nya. https://t.co/4uIRPSWpEA";"1"
"#EventBJM Yuk ikutan road show dari Tokopedia bisa dftr langsunh di tempat. Gratis! https://t.co/0fMDPCCorh";"1"
"#EventBJm yuk ikutan talk show dari @tokopedia sore ini di hotel Golden Tulip Banjarmasin. Acara ini… https://t.co/MkrFbLzxKI";"1"
"#EventDeltaClub @deltaspaclubktv @DiDevirzha at DELTA Balikpapan @devoteesHQ @DevoteesSMD_BPN @DevoteesKaltim  https://t.co/ahV6NJRlsh""";"1"
"#EventDeltaClub SOUNDSATIONS w/ @samsonstheband at @DeltaBalikpapan | @deltaspaclubktv  https://t.co/2oceuLxBNe""";"1"
"#eventJATIM 2nd INDOPORT EXPO 2016 - Pameran 2nd INDOPORT EXPO 2016 Tanggal: 7 – 9 April 2016 Tempat: Smesco Co... https://t.co/aSeBy6rukc";"1"
"#eventJATIM ANIMETOKU CONVENTION – Kuningan City - ANIMETOKU CONVENTION – Kuningan City Tanggal: 3 – 4 Oktober 201... http://t.co/YcZY0zWHsu";"1"
"#eventJATIM Aston Braga Hotel &amp; Residence Kembali Gelar Acara Halloween http://t.co/A3x2Hhz7f6";"1"
"#eventJATIM AYAH BUNDA JADIKAN AKU HAFIDZ QUR’AN BERSAMA SYAFA FINALIS HAFIDZ QUR’AN TRANS 7 https://t.co/h9G4xYRTAz";"1"
"#eventJATIM Bandung Food Festival 2015 - Bandung Food Festival 2015 Tanggal: 17 Oktober 2015 Tempat: Trans Studio ... http://t.co/5L9gb4UugS";"1"
"#eventJATIM CAREER &amp; HIGHER EDUCATION FAIR Grand Mall Bekasi – Desember 2015 https://t.co/bkv182lrae";"1"
"#eventJATIM Coaching dan Transformasi Bisnis - Coaching dan Transformasi Bisnis – Jakarta Tanggal: 19 November 201... http://t.co/gMYcf8jkIN";"1"
"#eventJATIM CONSINA FUN TRAIL – Bogor - CONSINA FUN TRAIL – Bogor Tanggal: 19 Desember 2015 Tempat: Gunung Geul... https://t.co/NQgOCtChCH";"1"
"#eventJATIM Costreet Manga &amp; Painting Festival 2015 di Summarecon Mal Serpong (SMS) http://t.co/JyA4ge5OAE";"1"
"#eventJATIM DÉ HAIR JAKARTA 2016 - Pameran DÉ HAIR JAKARTA 2016 Tanggal: 29 Februari – 2 Maret 2016 Tempat: Balai ... http://t.co/LfQmZvelRw";"1"
"#eventJATIM ESPRIEX (Entrepreneurial Spirit Exchange) Business Model Competition 3.0 / ESPRIEX BMC 3.0 https://t.co/jkRh46n3eR";"1"
"#eventJATIM FESTIVAL KARANG TENGAH 2016 - FESTIVAL KARANG TENGAH 2016  Tanggal: 30 – 31 Januari 2016 Tempat: Jl... https://t.co/46lim7czpO";"1"
"#eventJATIM Food Hunter – Plaza Blok M - Food Hunter – Plaza Blok M Tanggal: 9 – 12 November 2015 Tempat: Plaza... https://t.co/MU0wrWnIxI";"1"
"#eventJATIM Forum ISO Indonesia “Strategi Jitu Implementasi ISO Terbaru ISO 9001:2015 &amp; ISO 14001:2015 https://t.co/CmMz2je7AN";"1"
"#eventJATIM Ghost Parade di IN DMF – Bandung - Ghost Parade di IN DMF Tanggal: 1 – 5 Desember 2015 Tempat: Inst... https://t.co/RZneCvnihA";"1"
